PLAYER_ID,PLAYER_NAME,draft_year,decision_card_title,provisional_action_bucket,provisional_action_label,macro_archetype,shot_style_subtype,hybrid_archetype_label,scarcity_tier,scarcity_wording,comp_support_bucket,ambiguity_band,identity_drift_class,drift_signal,anchor_width_band,market_anchor_supported_flag,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,protected_price_pct_text,fair_price_pct_text,walk_away_max_pct_text,decision_card_market_band_text,decision_card_identity_text,decision_card_risk_text,decision_card_context_text,decision_card_summary_text,provisional_action_reason,decision_card_status_text,decision_status,supporting_shot_style_explanation,block2_market_context_interpretation,realistic_comp_list,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,holdout_for_case_study,holdout_reason,case_study_priority,decision_card_ready_flag
2760,Anderson Varejao,2004,Anderson Varejao — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0545330606680299,0.118122896756146,0.1545928455869135,5.5%,11.8%,15.5%,"Protected price 5.5%, fair price 11.8%, walk-away max 15.5%.",Low-Usage Interior Bigs | Arc-Heavy Spacers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Chris Kaman, Donnell Harvey, Kris Humphries, Kenny Thomas, Stromile Swift. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.055 to 0.155 of cap, with a weighted midpoint near 0.137. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 5.5%, fair price 11.8%, walk-away max 15.5%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.055 to 0.155 of cap, with a weighted midpoint near 0.137. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Chris Kaman, Donnell Harvey, Kris Humphries, Kenny Thomas, Stromile Swift",0.0985766871165644,1,False,,full_cohort,True
2765,Andre Emmett,2004,Andre Emmett — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,insufficient,medium_ambiguity,insufficient_data,unresolved_drift,unknown,0,,,,N/A,N/A,N/A,Comp-based market anchor not supported.,Fringe / Low-Opportunity Players | No shot subtype. Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,"Comp support is insufficient for a credible current market anchor. Prototype fit is only moderately clear. Drift evidence is unresolved, so confidence should stay conservative. The anchored price band is not available.","Realistic comp list unavailable. Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",Current Block 2 evidence does not support aggressive early commitment. Comp-based market anchor not supported. Comp support is insufficient for a credible current market anchor.,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit is only moderately clear; drift evidence is unresolved.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",,,0,False,,full_cohort,True
2738,Andre Iguodala,2004,Andre Iguodala — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,moderate,high_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0990627799600303,0.145509540957224,0.2155127877820834,9.9%,14.6%,21.6%,"Protected price 9.9%, fair price 14.6%, walk-away max 21.6%.",High-Usage Primary Creators | Rim Pressure Drivers. Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit remains ambiguous. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Corey Maggette, Kenyon Martin, Kyle Lowry, Chris Bosh, Dion Glover. This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.099 to 0.216 of cap, with a weighted midpoint near 0.160. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 9.9%, fair price 14.6%, walk-away max 21.6%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; role family is relatively scarce; prototype fit remains ambiguous; market anchor band is wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.099 to 0.216 of cap, with a weighted midpoint near 0.160. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Corey Maggette, Kenyon Martin, Kyle Lowry, Chris Bosh, Dion Glover",0.1925698704839809,1,False,,full_cohort,True
2740,Andris Biedrins,2004,Andris Biedrins — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.1242153284671532,0.153345634242718,0.1733102253032929,12.4%,15.3%,17.3%,"Protected price 12.4%, fair price 15.3%, walk-away max 17.3%.",Low-Usage Interior Bigs | Arc-Heavy Spacers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: Olumide Oyedeji, Todd MacCulloch, Nick Collison, Andrew Bynum, Andrew Bogut. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.124 to 0.173 of cap, with a weighted midpoint near 0.124. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 12.4%, fair price 15.3%, walk-away max 17.3%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.124 to 0.173 of cap, with a weighted midpoint near 0.124. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Olumide Oyedeji, Todd MacCulloch, Nick Collison, Andrew Bynum, Andrew Bogut",0.1533742331288343,1,False,,full_cohort,True
2766,Antonio Burks,2004,Antonio Burks — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,Interior Finishers,Fringe / Low-Opportunity Players | Interior Finishers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,moderate,medium_ambiguity,insufficient_data,unresolved_drift,very_wide,1,0.0063053851397409,0.0380140249965697,0.0641247833622183,0.6%,3.8%,6.4%,"Protected price 0.6%, fair price 3.8%, walk-away max 6.4%.",Fringe / Low-Opportunity Players | Interior Finishers. Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit is only moderately clear. Drift evidence is unresolved, so confidence should stay conservative. The anchored price band is very wide.","Realistic comps: Jay Williams, Shaun Livingston, Casey Jacobsen, CJ Miles, John Salmons. This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.006 to 0.064 of cap, with a weighted midpoint near 0.006. Comp-market support is medium, and the early-career drift class is insufficient_data.","Current Block 2 evidence does not support aggressive early commitment. Protected price 0.6%, fair price 3.8%, walk-away max 6.4%. Comp support is usable, but not strong enough to remove pricing caution.",Avoid overcommitting: comp support is usable but not airtight; archetype is highly replaceable; prototype fit is only moderately clear; market anchor band is very wide; drift evidence is unresolved.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.006 to 0.064 of cap, with a weighted midpoint near 0.006. Comp-market support is medium, and the early-career drift class is insufficient_data.","Jay Williams, Shaun Livingston, Casey Jacobsen, CJ Miles, John Salmons",,0,False,,full_cohort,True
2732,Ben Gordon,2004,Ben Gordon — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,strong,low_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.1168434298040625,0.1297933250649005,0.1312970139047184,11.7%,13.0%,13.1%,"Protected price 11.7%, fair price 13.0%, walk-away max 13.1%.",High-Usage Primary Creators | Rim Pressure Drivers. Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is relatively clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: Jamal Crawford, Luke Ridnour, Salim Stoudamire, Kirk Hinrich, O.J. Mayo. This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.117 to 0.131 of cap, with a weighted midpoint near 0.131. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 11.7%, fair price 13.0%, walk-away max 13.1%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; role family is relatively scarce; prototype fit is relatively clear; market anchor band is narrow; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.117 to 0.131 of cap, with a weighted midpoint near 0.131. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Jamal Crawford, Luke Ridnour, Salim Stoudamire, Kirk Hinrich, O.J. Mayo",0.1091470688479891,1,False,,full_cohort,True
2757,Beno Udrih,2004,Beno Udrih — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0033231295620437,0.0315311092090639,0.0352386464646464,0.3%,3.2%,3.5%,"Protected price 0.3%, fair price 3.2%, walk-away max 3.5%.",Perimeter Wings & Connectors | Rim Pressure Drivers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Rodney Buford, Aaron Brooks, Randy Foye, Keyon Dooling, Raul Lopez. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.003 to 0.035 of cap, with a weighted midpoint near 0.017. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 0.3%, fair price 3.2%, walk-away max 3.5%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is wide; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.003 to 0.035 of cap, with a weighted midpoint near 0.017. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Rodney Buford, Aaron Brooks, Randy Foye, Keyon Dooling, Raul Lopez",0.095177232447171,1,False,,full_cohort,True
2774,Bernard Robinson,2004,Bernard Robinson — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Perimeter Wings & Connectors,Arc-Heavy Spacers,Perimeter Wings & Connectors | Arc-Heavy Spacers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,weak,medium_ambiguity,insufficient_data,unresolved_drift,very_wide,1,0.0157575757575757,0.0556244071060426,0.125456204379562,1.6%,5.6%,12.5%,"Protected price 1.6%, fair price 5.6%, walk-away max 12.5%.",Perimeter Wings & Connectors | Arc-Heavy Spacers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support exists, but remains thin or noisy. Prototype fit is only moderately clear. Drift evidence is unresolved, so confidence should stay conservative. The anchored price band is very wide.","Realistic comps: Loren Woods, Jarron Collins, Jake Tsakalidis, Kenny Thomas, Donnell Harvey. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.125 of cap, with a weighted midpoint near 0.034. Comp-market support is medium, and the early-career drift class is insufficient_data.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 1.6%, fair price 5.6%, walk-away max 12.5%. Comp support exists, but remains thin or noisy.",Wait and save flexibility: comp support is weak; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is very wide; drift evidence is unresolved.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.125 of cap, with a weighted midpoint near 0.034. Comp-market support is medium, and the early-career drift class is insufficient_data.","Loren Woods, Jarron Collins, Jake Tsakalidis, Kenny Thomas, Donnell Harvey",,0,False,,full_cohort,True
2768,Chris Duhon,2004,Chris Duhon — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,moderate,medium_ambiguity,role_shifting_materially,elevated_drift_risk,very_wide,1,0.0063053851397409,0.0851316704265426,0.1367677228174151,0.6%,8.5%,13.7%,"Protected price 0.6%, fair price 8.5%, walk-away max 13.7%.",Perimeter Wings & Connectors | Rim Pressure Drivers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is very wide.","Realistic comps: Mike Miller, Morris Peterson, William Avery, Rashad McCants, Shaun Livingston. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.006 to 0.137 of cap, with a weighted midpoint near 0.100. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 0.6%, fair price 8.5%, walk-away max 13.7%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is very wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.006 to 0.137 of cap, with a weighted midpoint near 0.100. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Mike Miller, Morris Peterson, William Avery, Rashad McCants, Shaun Livingston",0.095177232447171,1,False,,full_cohort,True
2758,David Harrison,2004,David Harrison — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,strong,low_ambiguity,role_shifting_materially,elevated_drift_risk,narrow,1,0.1303082119753991,0.138535635938762,0.1722830955826614,13.0%,13.9%,17.2%,"Protected price 13.0%, fair price 13.9%, walk-away max 17.2%.",Low-Usage Interior Bigs | Interior Finishers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is relatively clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is tight.","Realistic comps: JaVale McGee, Alex Len, Jan Vesely, Tristan Thompson, John Henson. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.130 to 0.172 of cap, with a weighted midpoint near 0.172. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 13.0%, fair price 13.9%, walk-away max 17.2%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is narrow; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.130 to 0.172 of cap, with a weighted midpoint near 0.172. Comp-market support is low, and the early-career drift class is role_shifting_materially.","JaVale McGee, Alex Len, Jan Vesely, Tristan Thompson, John Henson",,0,False,,full_cohort,True
2753,Delonte West,2004,Delonte West — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,strong,medium_ambiguity,role_shifting_materially,elevated_drift_risk,balanced,1,0.0861415477913307,0.0887043781246305,0.1399833631316458,8.6%,8.9%,14.0%,"Protected price 8.6%, fair price 8.9%, walk-away max 14.0%.",Perimeter Wings & Connectors | Rim Pressure Drivers. Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,"Comp support is strong enough to anchor a usable current market band. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is reasonably controlled.","Realistic comps: Jiri Welsch, Mike Dunleavy, Luke Ridnour, Kareem Rush, Courtney Lee. This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.086 to 0.140 of cap, with a weighted midpoint near 0.117. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence supports acting now, but only inside the anchored band. Protected price 8.6%, fair price 8.9%, walk-away max 14.0%. Comp support is strong enough to anchor a usable current market band.","Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is balanced; role identity is still shifting materially.","Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.086 to 0.140 of cap, with a weighted midpoint near 0.117. Comp-market support is high, and the early-career drift class is role_shifting_materially.","Jiri Welsch, Mike Dunleavy, Luke Ridnour, Kareem Rush, Courtney Lee",0.0656100886162235,1,False,,full_cohort,True
2734,Devin Harris,2004,Devin Harris — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,scarce,Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,moderate,medium_ambiguity,role_shifting_materially,elevated_drift_risk,very_wide,1,0.0519930675909878,0.1427389254827137,0.2344283659895739,5.2%,14.3%,23.4%,"Protected price 5.2%, fair price 14.3%, walk-away max 23.4%.",High-Usage Primary Creators | Rim Pressure Drivers. Scarce offensive engine archetype; earlier disciplined offers can be justified when comp support is credible.,"Comp support is usable, but not strong enough to remove pricing caution. Prototype fit is only moderately clear. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is very wide.","Realistic comps: Hakim Warrick, Dwyane Wade, Boris Diaw, Kenny Thomas, Kirk Snyder. This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.052 to 0.234 of cap, with a weighted midpoint near 0.162. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 5.2%, fair price 14.3%, walk-away max 23.4%. Comp support is usable, but not strong enough to remove pricing caution.",Wait and save flexibility: comp support is usable but not airtight; role family is relatively scarce; prototype fit is only moderately clear; market anchor band is very wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.052 to 0.234 of cap, with a weighted midpoint near 0.162. Comp-market support is medium, and the early-career drift class is role_shifting_materially.","Hakim Warrick, Dwyane Wade, Boris Diaw, Kenny Thomas, Kirk Snyder",0.1329243353783231,1,False,,full_cohort,True
2764,Donta Smith,2004,Donta Smith — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,weak,medium_ambiguity,insufficient_data,unresolved_drift,narrow,1,0.1617832104979327,0.1617832104979327,0.1617832104979327,16.2%,16.2%,16.2%,"Protected price 16.2%, fair price 16.2%, walk-away max 16.2%.",Fringe / Low-Opportunity Players | Midrange Shot Creators. Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,"Comp support exists, but remains thin or noisy. Prototype fit is only moderately clear. Drift evidence is unresolved, so confidence should stay conservative. The anchored price band is tight.","Realistic comps: Javaris Crittenton, Qyntel Woods, Kirk Snyder, Viktor Khryapa, Boris Diaw. This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.162 to 0.162 of cap, with a weighted midpoint near 0.162. Comp-market support is very_low, and the early-career drift class is insufficient_data.","Current Block 2 evidence does not force immediate commitment; preserving flexibility still has value. Protected price 16.2%, fair price 16.2%, walk-away max 16.2%. Comp support exists, but remains thin or noisy.",Wait and save flexibility: comp support is weak; archetype is highly replaceable; prototype fit is only moderately clear; market anchor band is narrow; drift evidence is unresolved.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.162 to 0.162 of cap, with a weighted midpoint near 0.162. Comp-market support is very_low, and the early-career drift class is insufficient_data.","Javaris Crittenton, Qyntel Woods, Kirk Snyder, Viktor Khryapa, Boris Diaw",,0,False,,full_cohort,True
2748,Dorell Wright,2004,Dorell Wright — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,weak,high_ambiguity,role_shifting_materially,elevated_drift_risk,wide,1,0.0157089187956204,0.036185289551204,0.0569865511739229,1.6%,3.6%,5.7%,"Protected price 1.6%, fair price 3.6%, walk-away max 5.7%.",Low-Usage Interior Bigs | Rim Pressure Drivers. Functional but more replaceable interior archetype; market evidence should be treated conservatively.,"Comp support exists, but remains thin or noisy. Prototype fit remains ambiguous. Role identity is still shifting materially, so early commitment deserves caution. The anchored price band is wide.","Realistic comps: Sergio Rodriguez, Scott Padgett, DeShawn Stevenson, Joe Alexander, Lee Nailon. This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.057 of cap, with a weighted midpoint near 0.016. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Current Block 2 evidence does not support aggressive early commitment. Protected price 1.6%, fair price 3.6%, walk-away max 5.7%. Comp support exists, but remains thin or noisy.",Avoid overcommitting: comp support is weak; archetype is fairly replaceable; prototype fit remains ambiguous; market anchor band is wide; role identity is still shifting materially.,"Status: provisional_block2_only. This is not the final extension recommendation; Deliverable 1 forecast, durability, and uncertainty adjustments are still pending.",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.057 of cap, with a weighted midpoint near 0.016. Comp-market support is low, and the early-career drift class is role_shifting_materially.","Sergio Rodriguez, Scott Padgett, DeShawn Stevenson, Joe Alexander, Lee Nailon",0.0445268404907975,1,False,,full_cohort,True
